shortPostcode,Year,Population
PL33,2015,1695.1819774918035
PL33,2016,1708.0293293059588
PL33,2017,1719.6332445764026
PL33,2018,1730.053003372503
PL33,2019,1739.7630191105013
PL33,2020,1749.5275328352366
PL33,2021,1759.0187197008677
PL33,2022,1767.673091801796
PL33,2023,1775.6452974458223
PL33,2024,1783.1385206010434
PL33,2025,1790.2710746834475
PL34,2011,1782
PL34,2012,1794.391192817983
PL34,2013,1806.4089580024588
PL34,2014,1819.7125092865483
PL34,2015,1834.1313199091646
PL34,2016,1848.0317333474309
PL34,2017,1860.5867892138128
PL34,2018,1871.8606265997576
PL34,2019,1882.3665452670998
PL34,2020,1892.9314289692722
PL34,2021,1903.2005819714307
PL34,2022,1912.56432883473
PL34,2023,1921.1899939577747
PL34,2024,1929.2974157322762
PL34,2025,1937.0146053952053
PL35,2011,940
PL35,2012,946.5363194438294
PL35,2013,952.8756568587605
PL35,2014,959.8932428335328
PL35,2015,967.4991249801429
PL35,2016,974.831554066546
PL35,2017,981.4543108086331
PL35,2018,987.4012283971786
PL35,2019,992.9430710163153
PL35,2020,998.5160175258789
PL35,2021,1003.9329669209568
PL35,2022,1008.8723171182079
PL35,2023,1013.422331268411
PL35,2024,1017.6989735063636
PL35,2025,1021.769769400389
PL4,2011,36464
PL4,2012,36717.55356616999
PL4,2013,36963.46590606153
PL4,2014,37235.68851774674
PL4,2015,37530.73201412333
PL4,2016,37815.16785902397
PL4,2017,38072.07445672978
PL4,2018,38302.764247100764
PL4,2019,38517.740576105236
PL4,2020,38733.9234713443
PL4,2021,38944.05500617634
PL4,2022,39135.65975680673
PL4,2023,39312.16158230993
PL4,2024,39478.05890418727
PL4,2025,39635.97113980402
PL5,2011,42916
PL5,2012,43214.41775026743
PL5,2013,43503.842223138905
PL5,2014,43824.23235047223
PL5,2015,44171.48132728491
PL5,2016,44506.24571736159
PL5,2017,44808.60979006734
PL5,2018,45080.11821052481
PL5,2019,45333.13280397467
PL5,2020,45587.56745546874
PL5,2021,45834.88000891466
PL5,2022,46060.387618558525
PL5,2023,46268.11996671822
PL5,2024,46463.371432977765
PL5,2025,46649.224918709675
PL6,2011,41200
PL6,2012,41486.485490516774
PL6,2013,41764.33730061801
PL6,2014,42071.91660078888
PL6,2015,42405.280797002
PL6,2016,42726.65960376775
PL6,2017,43016.933622676246
PL6,2018,43277.58575528058
PL6,2019,43520.4835381619
PL6,2020,43764.744597942765
PL6,2021,44002.1683373866
PL6,2022,44218.65900560655
PL6,2023,44418.085157721835
PL6,2024,44605.52947708742
PL6,2025,44783.951594995764
PL7,2011,31474
PL7,2012,31692.855444867113
PL7,2013,31905.115344651735
PL7,2014,32140.085026534696
PL7,2015,32394.752616622365
PL7,2016,32640.26418371327
PL7,2017,32862.01380679885
PL7,2018,33061.13432188596
PL7,2019,33246.691720390976
PL7,2020,33433.29056979736
PL7,2021,33614.66617113851
PL7,2022,33780.05032870051
PL7,2023,33932.398355682955
PL7,2024,34075.593076743935
PL7,2025,34211.89544905091
PL8,2011,5734
PL8,2012,5773.871548607359
PL8,2013,5812.541506838439
PL8,2014,5855.34878128455
PL8,2015,5901.744662378872
PL8,2016,5946.472479805931
PL8,2017,5986.871295932661
PL8,2018,6023.147493222788
PL8,2019,6056.952733199522
PL8,2020,6090.947706907859
PL8,2021,6123.991098217834
PL8,2022,6154.121134421066
PL8,2023,6181.876220737305
PL8,2024,6207.963738388816
PL8,2025,6232.795593342371
PL9,2011,27961
PL9,2012,28155.42768932863
PL9,2013,28343.99600151894
PL9,2014,28552.739322200436
PL9,2015,28778.981950606143
PL9,2016,28997.090514100735
PL9,2017,29194.08934523424
PL9,2018,29370.984837461176
PL9,2019,29535.831073071477
PL9,2020,29701.602517064992
PL9,2021,29862.73371072007
PL9,2022,30009.658360576814
PL9,2023,30145.001919783015
PL9,2024,30272.213827884498
PL9,2025,30393.302683196034
PO1,2011,28841
PO1,2012,29041.546796893068
PO1,2013,29236.049807939908
PO1,2014,29451.36278357651
PO1,2015,29684.725812289686
PO1,2016,29909.698777482186
PO1,2017,30112.89763620403
PO1,2018,30295.360455535138
PO1,2019,30465.39479912931
PO1,2020,30636.383469642416
PO1,2021,30802.585849965228
PO1,2022,30954.13457234706
PO1,2023,31093.737719268345
PO1,2024,31224.953292443653
PO1,2025,31349.853105613427
PO10,2011,18360
PO10,2012,18487.66683509437
PO10,2013,18611.486233964726
PO10,2014,18748.553125982617
PO10,2015,18897.110568761087
PO10,2016,19040.326949640195
PO10,2017,19169.682070687766
PO10,2018,19285.83675890659
PO10,2019,19394.079557297388
PO10,2020,19502.929874228863
PO10,2021,19608.733268796554
PO10,2022,19705.208236479033
PO10,2023,19794.078725625553
PO10,2024,19877.60973784769
PO10,2025,19957.120176799082
PO11,2011,17379
PO11,2012,17499.845420866288
PO11,2013,17617.048979306808
PO11,2014,17746.792199153155
PO11,2015,17887.412013861598
PO11,2016,18022.976146938832
PO11,2017,18145.41964632259
PO11,2018,18255.368030121877
PO11,2019,18357.82726722611
PO11,2020,18460.861562321537
PO11,2021,18561.011736297132
PO11,2022,18652.331914039714
PO11,2023,18736.453930972035
PO11,2024,18815.521766560734
PO11,2025,18890.783853626977
PO12,2011,47846
PO12,2012,48178.69865969091
PO12,2013,48501.370934110906
PO12,2014,48858.56606022681
PO12,2015,49245.70546148927
PO12,2016,49618.926101987185
PO12,2017,49956.02442015941
PO12,2018,50258.72252541638
PO12,2019,50540.80231473044
PO12,2020,50824.46529206722
PO12,2021,51100.18801627669
PO12,2022,51351.60094131677
PO12,2023,51583.19666156211
PO12,2024,51800.8777514739
PO12,2025,52008.08126247979
PO13,2011,34776
PO13,2012,35017.816005296394
PO13,2013,35252.34451374495
PO13,2014,35511.96533274355
PO13,2015,35793.350606712185
PO13,2016,36064.6192810832
PO13,2017,36309.63309859684
PO13,2018,36529.643743340726
PO13,2019,36734.668337939765
PO13,2020,36940.84364412761
PO13,2021,37141.24772089701
PO13,2022,37323.982659683825
PO13,2023,37492.313821479
PO13,2024,37650.53138580564
PO13,2025,37801.13351134886
PO14,2011,32177
PO14,2012,32400.74377738734
PO14,2013,32617.744692281212
PO14,2014,32857.96263261126
PO14,2015,33118.31845158092
PO14,2016,33369.31373957368
PO14,2017,33596.01633924403
PO14,2018,33799.5843895064
PO14,2019,33989.286378821256
PO14,2020,34180.053080776815
PO14,2021,34365.47986874003
PO14,2022,34534.558029694235
PO14,2023,34690.30888640816
PO14,2024,34836.7019899088
PO14,2025,34976.04879786843
PO15,2011,22884
PO15,2012,23043.12461080063
PO15,2013,23197.453756974337
PO15,2014,23368.29464787507
PO15,2015,23553.4574213251
PO15,2016,23731.96306729664
PO15,2017,23893.191966536982
PO15,2018,24037.9677772777
PO15,2019,24172.88216716741
PO15,2020,24308.55377134278
PO15,2021,24440.427675552317
PO15,2022,24560.674579716037
PO15,2023,24671.443222070557
PO15,2024,24775.556712467693
PO15,2025,24874.658939317564
PO16,2011,32656
PO16,2012,32883.07451889116
PO16,2013,33103.305798276255
PO16,2014,33347.09972124664
PO16,2015,33611.33130356547
PO16,2016,33866.063010209706
PO16,2017,34096.14039762416
PO16,2018,34302.738845253465
PO16,2019,34495.26481607318
PO16,2020,34688.87134928201
PO16,2021,34877.058476351864
PO16,2022,35048.653604055515
PO16,2023,35206.72303180981
PO16,2024,35355.29540300404
PO16,2025,35496.71658461606
PO17,2011,6527
PO17,2012,6572.385698946675
PO17,2013,6616.403630124606
PO17,2014,6665.131059547307
PO17,2015,6717.943392282333
PO17,2016,6768.856971693985
PO17,2017,6814.842858136114
PO17,2018,6856.135976328068
PO17,2019,6894.616409067542
PO17,2020,6933.312815310011
PO17,2021,6970.926037333067
PO17,2022,7005.222993436746
PO17,2023,7036.816549137146
PO17,2024,7066.511914974503
PO17,2025,7094.777962634401
PO18,2011,13017
PO18,2012,13107.51411723439
PO18,2013,13195.30045247924
PO18,2014,13292.479087195847
PO18,2015,13397.804372198425
PO18,2016,13499.342914132158
PO18,2017,13591.054004038271
PO18,2018,13673.40615962348
PO18,2019,13750.148888744015
PO18,2020,13827.322340568471
PO18,2021,13902.335564266055
PO18,2022,13970.735055242245
PO18,2023,14033.743070341388
PO18,2024,14092.965466098227
PO18,2025,14149.33732796262
PO19,2011,30245
PO19,2012,30455.309554870873
PO19,2013,30659.28110818427
PO19,2014,30885.075669681064
PO19,2015,31129.79897343024
PO19,2016,31365.723779513497
PO19,2017,31578.814500433095
PO19,2018,31770.15973709858
PO19,2019,31948.471471157933
PO19,2020,32127.783989436386
PO19,2021,32302.077217579077
PO19,2022,32461.003437489566
PO19,2023,32607.402562992644
PO19,2024,32745.005801808467
PO19,2025,32875.985825015705
PO2,2011,42043
PO2,2012,42335.34731742225
PO2,2013,42618.88429926901
PO2,2014,42932.75703026619
PO2,2015,43272.94224631931
PO2,2016,43600.8968378934
PO2,2017,43897.110201412084
PO2,2018,44163.09558032189
PO2,2019,44410.963334828666
PO2,2020,44660.22226046864
PO2,2021,44902.503966231685
PO2,2022,45123.42428574555
PO2,2023,45326.93092927426
PO2,2024,45518.21057779579
PO2,2025,45700.28342010698
PO20,2011,32121
PO20,2012,32344.354379633238
PO20,2013,32560.977631872604
PO20,2014,32800.77750325097
PO20,2015,33060.680205837416
PO20,2016,33311.23866826758
PO20,2017,33537.54672072777
PO20,2018,33740.760486538056
PO20,2019,33930.13232352667
PO20,2020,34120.567020158254
PO20,2021,34305.671096242615
PO20,2022,34474.45499803613
PO20,2023,34629.93479007728
PO20,2024,34776.0731148914
PO20,2025,34915.177407350966
PO21,2011,40302
PO21,2012,40582.241219388525
PO21,2013,40854.036939065714
PO21,2014,41154.912204975575
PO21,2015,41481.01035632949
PO21,2016,41795.38435318079
PO21,2017,42079.33152575482
PO21,2018,42334.30245410967
PO21,2019,42571.90600861653
PO21,2020,42810.84312588081
PO21,2021,43043.091949838716
PO21,2022,43254.863962231924
PO21,2023,43449.94339870159
PO21,2024,43633.302159844105
PO21,2025,43807.83536848348
PO22,2011,28350
PO22,2012,28547.132613013364
PO22,2013,28738.324331857297
PO22,2014,28949.97173864963
PO22,2015,29179.361907645798
PO22,2016,29400.504848709126
PO22,2017,29600.244373856112
PO22,2018,29779.600877723416
PO22,2019,29946.740492885678
PO22,2020,30114.818188147514
PO22,2021,30278.191076818213
PO22,2022,30427.15977691616
PO22,2023,30564.386267510054
PO22,2024,30693.367977558944
PO22,2025,30816.14144946918
PO3,2011,19286
PO3,2012,19420.105805099673
PO3,2013,19550.170125721335
PO3,2014,19694.15008647608
PO3,2015,19850.20013230536
PO3,2016,20000.63973588022
PO3,2017,20136.518976867337
PO3,2018,20258.532011561685
PO3,2019,20372.23411449006
PO3,2020,20486.574376600103
PO3,2021,20597.714042593158
PO3,2022,20699.054795682718
PO3,2023,20792.40753281125
PO3,2024,20880.15149259971
PO3,2025,20963.67209857011
PO30,2011,30309
PO30,2012,30519.754580875557
PO30,2013,30724.157748651247
PO30,2014,30950.430103235685
PO30,2015,31195.671254279947
PO30,2016,31432.0952895776
PO30,2017,31645.63692159453
PO30,2018,31837.387054776686
PO30,2019,32016.07610578032
PO30,2020,32195.768058714748
PO30,2021,32370.430100433277
PO30,2022,32529.69261652741
PO30,2023,32676.401530227948
PO30,2024,32814.29594468551
PO30,2025,32945.55312846425
PO31,2011,14398
PO31,2012,14498.116943991761
PO31,2013,14595.216710055782
PO31,2014,14702.705223741708
PO31,2015,14819.204682408616
PO31,2016,14931.515654734181
PO31,2017,15032.956560662446
PO31,2018,15124.045623896358
PO31,2019,15208.93014520522
PO31,2020,15294.291085465535
PO31,2021,15377.262614604186
PO31,2022,15452.91874666804
PO31,2023,15522.611410215513
PO31,2024,15588.116830366622
PO31,2025,15650.469297688089
PO32,2011,8101
PO32,2012,8157.330557249427
PO32,2013,8211.963506609382
PO32,2014,8272.441659781329
PO32,2015,8337.989799429934
PO32,2016,8401.181297333073
PO32,2017,8458.25677857525
PO32,2018,8509.507820473982
PO32,2019,8557.267891811884
PO32,2020,8605.296019124622
PO32,2021,8651.979750028373
PO32,2022,8694.547490398512
PO32,2023,8733.75989958021
PO32,2024,8770.616366356437
PO32,2025,8805.698831821863
PO33,2011,31007
PO33,2012,31222.608145739167
PO33,2013,31431.718608744242
PO33,2014,31663.2018941908
PO33,2015,31914.090817297118
PO33,2016,32155.959571214247
PO33,2017,32374.418952386473
PO33,2018,32570.584988203525
PO33,2019,32753.38915213073
PO33,2020,32937.21931428183
PO33,2021,33115.90372906181
PO33,2022,33278.833975408794
PO33,2023,33428.921516637885
PO33,2024,33569.9915654381
PO33,2025,33704.27153169985
PO34,2011,2083
PO34,2012,2097.484205746273
PO34,2013,2111.531907698721
PO34,2014,2127.082579598137
PO34,2015,2143.9368907804655
PO34,2016,2160.1852416176757
PO34,2017,2174.8609887387047
PO34,2018,2188.0391050545986
PO34,2019,2200.3195924755155
PO34,2020,2212.6690047940483
PO34,2021,2224.672734145056
PO34,2022,2235.6181239970497
PO34,2023,2245.7007617362765
PO34,2024,2255.177618950803
PO34,2025,2264.1983294266065
PO35,2011,3688
PO35,2012,3713.6446235200456
PO35,2013,3738.5164069096904
PO35,2014,3766.04923358518
PO35,2015,3795.890183964646
PO35,2016,3824.6582674440656
PO35,2017,3850.6420194279135
PO35,2018,3873.974181200845
PO35,2019,3895.7170701150753
PO35,2020,3917.581992165363
PO35,2021,3938.83487447286
PO35,2022,3958.2139420552667
PO35,2023,3976.065486933936
PO35,2024,3992.8444832887967
PO35,2025,4008.8158612219518
PO36,2011,16958
PO36,2012,17075.91798417921
PO36,2013,17190.282328734957
PO36,2014,17316.882565926648
PO36,2015,17454.095916397087
PO36,2016,17586.37605729839
PO36,2017,17705.853407119997
PO36,2018,17813.138331020586
PO36,2019,17913.115530100713
PO36,2020,18013.653856599838
PO36,2021,18111.377928771893
PO36,2022,18200.48590818145
PO36,2023,18282.570099627348
PO36,2024,18359.722545447774
PO36,2025,18433.161435629565
PO37,2011,9072
PO37,2012,9135.082436164277
PO37,2013,9196.263786194337
PO37,2014,9263.990956367883
PO37,2015,9337.395810446656
PO37,2016,9408.161551586922
PO37,2017,9472.078199633957
PO37,2018,9529.472280871494
PO37,2019,9582.956957723418
PO37,2020,9636.741820207206
PO37,2021,9689.02114458183
PO37,2022,9736.691128613173
PO37,2023,9780.603605603219
PO37,2024,9821.877752818864
PO37,2025,9861.16526383014
PO38,2011,12547
PO38,2012,12634.245957512476
PO38,2013,12718.86262404986
PO38,2014,12812.53246577908
PO38,2015,12914.054809708354
PO38,2016,13011.927137098884
PO38,2017,13100.326848633955
PO38,2018,13179.705545424891
PO38,2019,13253.677353235858
PO38,2020,13328.064331805532
PO38,2021,13400.369080805576
PO38,2022,13466.29889668314
PO38,2023,13527.03190470718
PO38,2024,13584.115979345044
PO38,2025,13638.452443262424
PO39,2011,2645
PO39,2012,2663.3920903499243
PO39,2013,2681.229906799385
PO39,2014,2700.976199249675
PO39,2015,2722.377856991998
PO39,2016,2743.0100643681008
PO39,2017,2761.6453745625904
PO39,2018,2778.3789884154658
PO39,2019,2793.972790253356
PO39,2020,2809.6541131446274
PO39,2021,2824.896486708437
PO39,2022,2838.7949774230424
PO39,2023,2851.5979427712205
PO39,2024,2863.6316860897145
PO39,2025,2875.086212834073
PO4,2011,44069
PO4,2012,44375.4351718831
PO4,2013,44672.63544905183
PO4,2014,45001.63331747974
PO4,2015,45358.211636968
PO4,2016,45701.96995336023
PO4,2017,46012.45747130388
PO4,2018,46291.26035556942
PO4,2019,46551.07254959361
PO4,2020,46812.342953561645
PO4,2021,47066.29991408472
PO4,2022,47297.86610966201
PO4,2023,47511.17948581659
PO4,2024,47711.676663246726
PO4,2025,47902.52336989971
PO40,2011,5436
PO40,2012,5473.799396273039
PO40,2013,5510.459649664066
PO40,2014,5551.042200045834
PO40,2015,5595.026854672401
PO40,2016,5637.430136069941
PO40,2017,5675.729397399712
PO40,2018,5710.1202952841095
PO40,2019,5742.168653239032
PO40,2020,5774.396884330507
PO40,2021,5805.722987428
PO40,2022,5834.287144526146
PO40,2023,5860.599779547959
PO40,2024,5885.331510617651
PO40,2025,5908.872836660121
PO41,2011,2021
PO41,2012,2035.053086804233
PO41,2013,2048.682662246335
PO41,2014,2063.770472092095
PO41,2015,2080.1231187073067
PO41,2016,2095.8878412430736
PO41,2017,2110.1267682385605
PO41,2018,2122.9126410539334
PO41,2019,2134.8276026850776
PO41,2020,2146.8094376806393
PO41,2021,2158.455878880057
PO41,2022,2169.075481804147
PO41,2023,2178.8580122270837
PO41,2024,2188.0527930386816
PO41,2025,2196.805004210836
PO5,2011,29923
PO5,2012,30131.070517784796
PO5,2013,30332.87051083478
PO5,2014,30556.261175859363
PO5,2015,30798.379060405125
PO5,2016,31031.792119503465
PO5,2017,31242.614193964604
PO5,2018,31431.92229503061
PO5,2019,31608.335653214046
PO5,2020,31785.73914087965
PO5,2021,31958.176775718923
PO5,2022,32115.411005455462
PO5,2023,32260.251509090067
PO5,2024,32396.389770458423
PO5,2025,32525.97532954026
PO6,2011,40563
PO6,2012,40845.05609106388
PO6,2013,41118.611988470104
PO6,2014,41421.43575431551
PO6,2015,41749.64575166971
PO6,2016,42066.055667660956
PO6,2017,42351.8417120538
PO6,2018,42608.46385901568
PO6,2019,42847.60615918594
PO6,2020,43088.0906584066
PO6,2021,43321.84355022846
PO6,2022,43534.98702049559
PO6,2023,43731.32981195802
PO6,2024,43915.87602376448
PO6,2025,44091.53952785954
PO7,2011,40172
PO7,2012,40451.337260316504
PO7,2013,40722.25626311716
PO7,2014,41022.16101181775
PO7,2015,41347.20728585352
PO7,2016,41660.567223363076
PO7,2017,41943.59848277065
PO7,2018,42197.74696507602
PO7,2019,42434.58409453981
PO7,2020,42672.75048515915
PO7,2021,42904.25015654114
PO7,2022,43115.33906731132
PO7,2023,43309.78924650489
PO7,2024,43492.55655712514
PO7,2025,43666.52678335364
PO8,2011,33840
PO8,2012,34075.307499977855
PO8,2013,34303.523646915375
PO8,2014,34556.15674200717
PO8,2015,34829.96849928514
PO8,2016,35093.93594639565
PO8,2017,35332.355189110785
PO8,2018,35546.44422229842
PO8,2019,35745.95055658735
PO8,2020,35946.57663093163
PO8,2021,36141.58680915443
PO8,2022,36319.403416255474
PO8,2023,36483.20392566279
PO8,2024,36637.163046229085
PO8,2025,36783.711698414
PO9,2011,48689
PO9,2012,49027.56048659639
PO9,2013,49355.917932761906
PO9,2014,49719.406489704124
PO9,2015,50113.36691080657
PO9,2016,50493.163336112826
PO9,2017,50836.20099889525
PO9,2018,51144.232350457685
PO9,2019,51431.28211139721
PO9,2020,51719.9429545931
PO9,2021,52000.523645121764
PO9,2022,52256.36622145576
PO9,2023,52492.042433114526
PO9,2024,52713.558852182265
PO9,2025,52924.41308759099
PR1,2011,71549
PR1,2012,72046.51821264527
PR1,2013,72529.04294956113
PR1,2014,73063.19322499621
PR1,2015,73642.12222681304
PR1,2016,74200.23708713544
PR1,2017,74704.3345574967
PR1,2018,75156.9898836061
PR1,2019,75578.81254058123
PR1,2020,76003.0026999565
PR1,2021,76415.31898960377
PR1,2022,76791.28235903262
PR1,2023,77137.61104247185
PR1,2024,77463.13176107107
PR1,2025,77772.98428811536
PR2,2011,79208
PR2,2012,79758.77530904983
PR2,2013,80292.95215794543
PR2,2014,80884.28082804092
PR2,2015,81525.18158662465
PR2,2016,82143.04014308828
PR2,2017,82701.09898992575
PR2,2018,83202.20904136566
PR2,2019,83669.18592453224
PR2,2020,84138.78374062746
PR2,2021,84595.23664242036
PR2,2022,85011.44520670107
PR2,2023,85394.84682458329
PR2,2024,85755.21307818302
PR2,2025,86098.23393049576
PR25,2011,30781
PR25,2012,30995.03664766012
PR25,2013,31202.62297209522
PR25,2014,31432.419050701035
PR25,2015,31681.479325546574
PR25,2016,31921.585176300374
PR25,2017,32138.45227766014
PR25,2018,32333.188522652712
PR25,2019,32514.660286120423
PR25,2020,32697.15056964263
PR25,2021,32874.53261148294
PR25,2022,33036.27531193144
PR25,2023,33185.26891358825
PR25,2024,33325.310748403586
PR25,2025,33458.6119913972
PR26,2011,15588
PR26,2012,15696.391646266396
PR26,2013,15801.51674373868
PR26,2014,15917.88922264799
PR26,2015,16044.017404457945
PR26,2016,16165.610919988638
PR26,2017,16275.435954132949
PR26,2018,16374.053561973637
PR26,2019,16465.953820215236
PR26,2020,16558.369873609998
PR26,2021,16648.19903017433
PR26,2022,16730.10816940279
